route_id,service_id,trip_id,trip_headsign,block_id,direction_id,shape_id
9143,1,2796860,"Independence Mall",9684,0,121989
9143,1,2796861,"Independence Mall",9675,0,121988
9143,1,2796862,"Independence Mall",9686,0,121989
9143,1,2796863,"Independence Mall",9685,0,121988
9143,1,2796864,"Independence Mall",9682,0,121989
9143,1,2796865,"Independence Mall",9681,0,121988
9143,1,2796866,"Independence Mall",9676,0,121989
9143,1,2796867,"Independence Mall",9690,0,121992
9143,1,2796868,"Independence Mall",9684,0,121988
9143,1,2796869,"Independence Mall",9675,0,121989
9143,1,2796870,"Independence Mall",9311,0,121992
9143,1,2796871,"Independence Mall",9686,0,121988
9143,1,2796872,"Independence Mall",9685,0,121989
9143,1,2796873,"Independence Mall",9692,0,121992
9143,1,2796874,"Independence Mall",9682,0,121988
9143,1,2796875,"Independence Mall",9681,0,121989
9143,1,2796876,"Independence Mall",9690,0,121992
9143,1,2796877,"Independence Mall",9693,0,121988
9143,1,2796878,"Independence Mall",9676,0,121988
9143,1,2796879,"Independence Mall",9675,0,121992
9143,1,2796880,"Independence Mall",9684,0,121988
9143,1,2796881,"Independence Mall",9507,0,121992
9143,1,2796882,"Independence Mall",9694,0,121988
9143,1,2796883,"Independence Mall",9692,0,121992
9143,1,2796884,"Independence Mall",9686,0,121989
9143,1,2796885,"Independence Mall",9685,0,121990
9143,1,2796886,"Independence Mall",9682,0,121988
9143,1,2796887,"Independence Mall",9695,0,121989
9143,1,2796888,"Independence Mall",9690,0,121988
9143,1,2796889,"Independence Mall",9676,0,121989
9143,1,2796890,"Independence Mall",9507,0,121988
9143,1,2796891,"Independence Mall",9692,0,121989
9143,1,2796892,"Independence Mall",9682,0,121988
9143,1,2796893,"Independence Mall",9676,0,121988
9143,1,2796894,"Independence Mall",9692,0,121988
9143,1,2796895,"Independence Mall",9676,0,121990
9143,1,2796896,"Independence Mall",9505,0,121991
9143,1,2796897,"Independence Mall",9687,0,121991
9143,1,2796898,"Independence Mall",9681,0,121991
9143,1,2796899,"Independence Mall",9689,0,121991
9143,1,2796900,"Independence Mall",9507,0,121991
9143,1,2796901,"Independence Mall",9684,0,121991
9143,1,2796902,"Ardmore and Gladwyne",9675,1,121997
9143,1,2796903,"Ardmore and Gladwyne",9677,1,121997
9143,1,2796904,"Ardmore and Gladwyne",9676,1,121994
9143,1,2796905,"Ardmore and Gladwyne",9678,1,121993
9143,1,2796906,"Ardmore and Gladwyne",9675,1,121993
9143,1,2796907,"Ardmore and Gladwyne",9682,1,121993
9143,1,2796908,"Ardmore and Gladwyne",9677,1,121993
9143,1,2796909,"Ardmore and Gladwyne",9685,1,121995
9143,1,2796910,"Ardmore and Gladwyne",9679,1,121994
9143,1,2796911,"Ardmore and Gladwyne",9676,1,121993
9143,1,2796912,"Ardmore and Gladwyne",9684,1,121994
9143,1,2796913,"Ardmore and Gladwyne",9683,1,121995
9143,1,2796914,"Ardmore and Gladwyne",9687,1,121993
9143,1,2796915,"Ardmore and Gladwyne",9686,1,121994
9143,1,2796916,"Ardmore and Gladwyne",9675,1,121995
9143,1,2796917,"Ardmore and Gladwyne",9685,1,121993
9143,1,2796918,"Ardmore and Gladwyne",9682,1,121994
9143,1,2796919,"Ardmore and Gladwyne",9681,1,121993
9143,1,2796920,"Ardmore and Gladwyne",9676,1,121994
9143,1,2796921,"Ardmore and Gladwyne",9684,1,121993
9143,1,2796922,"Ardmore and Gladwyne",9675,1,121994
9143,1,2796923,"Ardmore and Gladwyne",9686,1,121993
9143,1,2796924,"Ardmore and Gladwyne",9685,1,121994
9143,1,2796925,"Ardmore and Gladwyne",9682,1,121993
9143,1,2796926,"Ardmore and Gladwyne",9681,1,121994
9143,1,2796927,"Ardmore and Gladwyne",9676,1,121993
9143,1,2796928,"Ardmore and Gladwyne",9684,1,121994
9143,1,2796929,"Ardmore and Gladwyne",9675,1,121993
9143,1,2796930,"Ardmore and Gladwyne",9686,1,121994
9143,1,2796931,"Ardmore and Gladwyne",9685,1,121993
9143,1,2796932,"Ardmore and Gladwyne",9682,1,121994
9143,1,2796933,"Ardmore and Gladwyne",9681,1,121993
9143,1,2796934,"Ardmore and Gladwyne",9676,1,121994
9143,1,2796935,"Ardmore and Gladwyne",9690,1,121995
9143,1,2796936,"Ardmore and Gladwyne",9684,1,121993
9143,1,2796937,"Ardmore and Gladwyne",9675,1,121995
9143,1,2796938,"Ardmore and Gladwyne",9686,1,121993
9143,1,2796939,"Ardmore and Gladwyne",9507,1,121995
9143,1,2796940,"Ardmore and Gladwyne",9685,1,121994
9143,1,2796941,"Ardmore and Gladwyne",9692,1,121995
9143,1,2796942,"Ardmore and Gladwyne",9682,1,121994
9143,1,2796943,"Ardmore and Gladwyne",9681,1,121996
9143,1,2796944,"Ardmore and Gladwyne",9690,1,121993
9143,1,2796945,"Ardmore and Gladwyne",9693,1,121995
9143,1,2796946,"Ardmore and Gladwyne",9676,1,121994
9143,1,2796947,"Ardmore and Gladwyne",9675,1,121993
9143,1,2796948,"Ardmore and Gladwyne",9684,1,121996
9143,1,2796949,"Ardmore and Gladwyne",9507,1,121993
9143,1,2796950,"Ardmore and Gladwyne",9694,1,121995
9143,1,2796951,"Ardmore and Gladwyne",9692,1,121993
9143,1,2796952,"Ardmore and Gladwyne",9686,1,121995
9143,1,2796953,"Ardmore and Gladwyne",9682,1,121993
9143,1,2796954,"Ardmore and Gladwyne",9676,1,121993
9143,1,2796955,"Ardmore and Gladwyne",9507,1,121995
9143,1,2796956,"Ardmore and Gladwyne",9692,1,121993
9143,1,2796957,"Ardmore and Gladwyne",9682,1,121995
9143,1,2796958,"Ardmore and Gladwyne",9676,1,121993
9143,1,2796959,"Ardmore and Gladwyne",9692,1,121995
9143,1,2796960,"Ardmore and Gladwyne",9686,1,121996
9143,1,2796961,"Ardmore and Gladwyne",9681,1,121996
9143,1,2796962,"Ardmore and Gladwyne",9689,1,121996
9143,1,2796963,"Ardmore and Gladwyne",9695,1,121994
9143,1,2796964,"Ardmore and Gladwyne",9695,1,121996
9144,1,2797058,"Angora",9459,0,121999
9144,1,2797059,"Angora",9451,0,121999
9144,1,2797060,"Angora",9452,0,121999
9144,1,2797061,"Angora",9460,0,121999
9144,1,2797062,"Angora",9455,0,121999
9144,1,2797063,"Angora",9453,0,121999
9144,1,2797064,"Angora",9458,0,121999
9144,1,2797065,"Angora",9451,0,121999
9144,1,2797066,"Angora",9461,0,121999
9144,1,2797067,"Angora",9459,0,121999
9144,1,2797068,"Angora",9461,0,121999
9144,1,2797069,"Angora",9459,0,121999
9144,1,2797070,"Angora",9461,0,121999
9144,1,2797071,"Angora",9459,0,121999
9144,1,2797072,"Angora",9459,0,122000
9144,1,2797073,"Angora",9453,0,121999
9144,1,2797074,"Angora",9458,0,121999
9144,1,2797075,"Angora",9451,0,121999
9144,1,2797076,"Angora",9452,0,121999
9144,1,2797077,"Angora",9455,0,121999
9144,1,2797078,"Angora",9453,0,121999
9144,1,2797079,"Angora",9458,0,121999
9144,1,2797080,"Angora",9451,0,121999
9144,1,2797081,"Angora",9452,0,121999
9144,1,2797082,"Angora",9455,0,121999
9144,1,2797083,"Angora",9453,0,121999
9144,1,2797084,"Angora",9461,0,121999
9144,1,2797085,"Angora",9458,0,121999
9144,1,2797086,"Angora",9451,0,121999
9144,1,2797087,"Angora",9460,0,121999
9144,1,2797088,"Angora",9452,0,121999
9144,1,2797089,"Angora",9454,0,121999
9144,1,2797090,"Angora",9455,0,121999
9144,1,2797091,"Angora",9453,0,121999
9144,1,2797092,"Angora",9456,0,121999
9144,1,2797093,"Angora",9451,0,121999
9144,1,2797094,"Angora",9457,0,121999
9144,1,2797095,"Angora",9452,0,121999
9144,1,2797096,"Angora",9454,0,121999
9144,1,2797097,"Angora",9455,0,121999
9144,1,2797098,"Angora",9453,0,121999
9144,1,2797099,"Angora",9458,0,121999
9144,1,2797100,"Angora",9456,0,121999
9144,1,2797101,"Angora",9451,0,121999
9144,1,2797102,"Angora",9457,0,121999
9144,1,2797103,"Angora",9452,0,121999
9144,1,2797104,"Angora",9454,0,121999
9144,1,2797105,"Angora",9461,0,121999
9144,1,2797106,"Angora",9459,0,121999
9144,1,2797107,"Angora",9451,0,121999
9144,1,2797108,"Angora",9460,0,121999
9144,1,2797109,"Angora",9461,0,121999
9144,1,2797110,"Angora",9459,0,121999
9144,1,2797111,"Angora",9460,0,121999
9144,1,2797112,"Angora",9461,0,121999
9144,1,2797113,"Angora",9459,0,121999
9144,1,2797114,"Angora",9461,0,121999
9144,1,2797115,"Angora",9452,0,121999
9144,1,2797116,"Angora",9455,0,121999
9144,1,2797117,"Angora",9453,0,121999
9144,1,2797118,"Angora",9458,0,121999
9144,1,2797119,"Angora",9451,0,121999
9144,1,2797120,"Angora",9457,0,121999
9144,1,2797121,"Angora",9452,0,121999
9144,1,2797122,"Angora",9455,0,121999
9144,1,2797123,"Angora",9453,0,121999
9144,1,2797124,"Angora",9458,0,121999
9144,1,2797125,"Angora",9451,0,121999
9144,1,2797126,"Angora",9452,0,121999
9144,1,2797127,"Angora",9455,0,121999
9144,1,2797128,"Angora",9455,0,121999
9144,1,2797129,"Angora",9453,0,121999
9144,1,2797130,"Angora",9461,0,121999
9144,1,2797131,"Angora",9458,0,121999
9144,1,2797132,"Angora",9459,0,121999
9144,1,2797133,"Angora",9451,0,121999
9144,1,2797134,"Angora",9452,0,121999
9144,1,2797135,"Angora",9460,0,121999
9144,1,2797136,"Angora",9455,0,121999
9144,1,2797137,"Angora",9453,0,121999
9144,1,2797138,"Angora",9461,0,121999
9144,1,2797139,"Angora",9458,0,121999
9144,1,2797140,"Angora",9459,0,121999
9144,1,2797141,"Angora",9451,0,121999
9144,1,2797142,"Angora",9452,0,121999
9144,1,2797143,"Angora",9453,0,121999
9144,1,2797144,"Angora",9451,0,121999
9144,1,2797145,"Angora",9452,0,121999
9144,1,2797146,"Angora",9457,0,121999
9144,1,2797147,"Overbrook",9452,1,122002
9144,1,2797148,"Overbrook",9454,1,122002
9144,1,2797149,"Overbrook",9455,1,122002
9144,1,2797150,"Overbrook",9453,1,122002
9144,1,2797151,"Overbrook",9458,1,122002
9144,1,2797152,"Overbrook",9451,1,122002
9144,1,2797153,"Overbrook",9457,1,122002
9144,1,2797154,"Overbrook",9452,1,122002
9144,1,2797155,"Overbrook",9455,1,122002
9144,1,2797156,"Overbrook",9453,1,122002
9144,1,2797157,"Overbrook",9458,1,122002
9144,1,2797158,"Overbrook",9455,1,122002
9144,1,2797159,"Overbrook",9459,1,122002
9144,1,2797160,"Overbrook",9461,1,122002
9144,1,2797161,"Overbrook",9459,1,122002
9144,1,2797162,"Overbrook",9461,1,122002
9144,1,2797163,"Overbrook",9459,1,122002
9144,1,2797164,"Overbrook",9461,1,122002
9144,1,2797165,"Overbrook",9459,1,122001
9144,1,2797166,"Overbrook",9459,1,122001
9144,1,2797167,"Overbrook",9452,1,122002
9144,1,2797168,"Overbrook",9455,1,122002
9144,1,2797169,"Overbrook",9453,1,122002
9144,1,2797170,"Overbrook",9458,1,122002
9144,1,2797171,"Overbrook",9451,1,122002
9144,1,2797172,"Overbrook",9452,1,122002
9144,1,2797173,"Overbrook",9458,1,122002
9144,1,2797174,"Overbrook",9451,1,122002
9144,1,2797175,"Overbrook",9452,1,122002
9144,1,2797176,"Overbrook",9455,1,122002
9144,1,2797177,"Overbrook",9453,1,122002
9144,1,2797178,"Overbrook",9461,1,122002
9144,1,2797179,"Overbrook",9458,1,122002
9144,1,2797180,"Overbrook",9451,1,122002
9144,1,2797181,"Overbrook",9452,1,122002
9144,1,2797182,"Overbrook",9460,1,122002
9144,1,2797183,"Overbrook",9455,1,122002
9144,1,2797184,"Overbrook",9453,1,122002
9144,1,2797185,"Overbrook",9461,1,122002
9144,1,2797186,"Overbrook",9458,1,122002
9144,1,2797187,"Overbrook",9459,1,122002
9144,1,2797188,"Overbrook",9460,1,122002
9144,1,2797189,"Overbrook",9461,1,122002
9144,1,2797190,"Overbrook",9451,1,122002
9144,1,2797191,"Overbrook",9452,1,122002
9144,1,2797192,"Overbrook",9453,1,122002
9144,1,2797193,"Overbrook",9451,1,122002
9144,1,2797194,"Overbrook",9452,1,122002
9144,1,2797195,"Overbrook",9454,1,122002
9144,1,2797196,"Overbrook",9455,1,122002
9144,1,2797197,"Overbrook",9453,1,122002
9144,1,2797198,"Overbrook",9456,1,122002
9144,1,2797199,"Overbrook",9451,1,122002
9144,1,2797200,"Overbrook",9457,1,122002
9144,1,2797201,"Overbrook",9452,1,122002
9144,1,2797202,"Overbrook",9454,1,122002
9144,1,2797203,"Overbrook",9455,1,122002
9144,1,2797204,"Overbrook",9451,1,122002
9144,1,2797205,"Overbrook",9457,1,122002
9144,1,2797206,"Overbrook",9453,1,122002
9144,1,2797207,"Overbrook",9459,1,122002
9144,1,2797208,"Overbrook",9461,1,122002
9144,1,2797209,"Overbrook",9452,1,122002
9144,1,2797210,"Overbrook",9455,1,122002
9144,1,2797211,"Overbrook",9453,1,122002
9144,1,2797212,"Overbrook",9458,1,122002
9144,1,2797213,"Overbrook",9451,1,122002
9144,1,2797214,"Overbrook",9459,1,122002
9144,1,2797215,"Overbrook",9451,1,122002
9144,1,2797216,"Overbrook",9452,1,122002
9144,1,2797217,"Overbrook",9460,1,122002
9144,1,2797218,"Overbrook",9455,1,122002
9144,1,2797219,"Overbrook",9453,1,122002
9144,1,2797220,"Overbrook",9461,1,122002
9144,1,2797221,"Overbrook",9458,1,122002
9144,1,2797222,"Overbrook",9459,1,122002
9144,1,2797223,"Overbrook",9451,1,122002
9144,1,2797224,"Overbrook",9452,1,122002
9144,1,2797225,"Overbrook",9460,1,122002
9144,1,2797226,"Overbrook",9461,1,122002
9144,1,2797227,"Overbrook",9459,1,122002
9144,1,2797228,"Overbrook",9451,1,122002
9144,1,2797229,"Overbrook",9460,1,122002
9144,1,2797230,"Overbrook",9461,1,122002
9144,1,2797231,"Overbrook",9453,1,122002
9144,1,2797232,"Overbrook",9458,1,122002
9144,1,2797233,"Overbrook",9456,1,122002
9144,1,2797234,"Overbrook",9451,1,122002
9144,1,2797235,"Overbrook",9457,1,122002
9144,1,2797236,"Overbrook",9251,1,122002
9144,1,2797237,"Overbrook",9463,1,122003
9144,1,2797238,"Overbrook",9463,1,122003
9145,1,2946227,"South Philadelphia",7917,0,122004
9145,1,2946228,"South Philadelphia",7933,0,128277
9145,1,2946229,"South Philadelphia",3300,0,122004
9145,1,2946230,"South Philadelphia",3301,0,122004
9145,1,2946231,"South Philadelphia",3558,0,122004
9145,1,2946232,"South Philadelphia",3300,0,122004
9145,1,2946233,"South Philadelphia",3301,0,122004
9145,1,2946234,"South Philadelphia",3558,0,122004
9145,1,2946235,"South Philadelphia",3300,0,122004
9145,1,2946236,"South Philadelphia",3302,0,122004
9145,1,2946237,"South Philadelphia",3301,0,122004
9145,1,2946238,"South Philadelphia",7928,0,122004
9145,1,2946239,"South Philadelphia",3304,0,128278
9145,1,2946240,"South Philadelphia",3305,0,128278
9145,1,2946241,"South Philadelphia",3558,0,128278
9145,1,2946242,"South Philadelphia",3306,0,128278
9145,1,2946243,"South Philadelphia",7901,0,128278
9145,1,2946244,"South Philadelphia",7906,0,128278
9145,1,2946245,"South Philadelphia",3308,0,128278
9145,1,2946246,"South Philadelphia",7902,0,128278
9145,1,2946247,"South Philadelphia",3309,0,128278
9145,1,2946248,"South Philadelphia",3300,0,128278
9145,1,2946249,"South Philadelphia",7903,0,128278
9145,1,2946250,"South Philadelphia",7913,0,128278
9145,1,2946251,"South Philadelphia",3302,0,128278
9145,1,2946252,"South Philadelphia",7904,0,128278
9145,1,2946253,"South Philadelphia",7905,0,128278
9145,1,2946254,"South Philadelphia",7925,0,128278
9145,1,2946255,"South Philadelphia",3311,0,128278
9145,1,2946256,"South Philadelphia",3301,0,128278
9145,1,2946257,"South Philadelphia",7907,0,128278
9145,1,2946258,"South Philadelphia",7928,0,128278
9145,1,2946259,"South Philadelphia",7908,0,128277
9145,1,2946260,"South Philadelphia",7909,0,128278
9145,1,2946261,"South Philadelphia",3304,0,128278
9145,1,2946262,"South Philadelphia",7910,0,128277
9145,1,2946263,"South Philadelphia",3305,0,128278
9145,1,2946264,"South Philadelphia",7911,0,128277
9145,1,2946265,"South Philadelphia",3558,0,128277
9145,1,2946266,"South Philadelphia",3306,0,128278
9145,1,2946267,"South Philadelphia",7912,0,128278
9145,1,2946268,"South Philadelphia",7901,0,128278
9145,1,2946269,"South Philadelphia",3326,0,128278
9145,1,2946270,"South Philadelphia",3324,0,122004
9145,1,2946271,"South Philadelphia",7923,0,122004
9145,1,2946272,"South Philadelphia",7917,0,122004
9145,1,2946273,"South Philadelphia",7930,0,122004
9145,1,2946274,"South Philadelphia",3330,0,122004
9145,1,2946275,"South Philadelphia",7370,0,122004
9145,1,2946276,"South Philadelphia",7929,0,122004
9145,1,2946277,"South Philadelphia",3317,0,122004
9145,1,2946278,"South Philadelphia",7922,0,122004
9145,1,2946279,"South Philadelphia",3326,0,122004
9145,1,2946280,"South Philadelphia",3324,0,122004
9145,1,2946281,"South Philadelphia",7917,0,122004
9145,1,2946282,"South Philadelphia",7930,0,122004
9145,1,2946283,"South Philadelphia",7370,0,122004
9145,1,2946284,"South Philadelphia",7922,0,122004
9145,1,2946285,"South Philadelphia",3324,0,122004
9145,1,2946286,"South Philadelphia",3326,0,128278
9145,1,2946287,"South Philadelphia",3321,0,128278
9145,1,2946288,"South Philadelphia",3325,0,128278
9145,1,2946289,"South Philadelphia",7916,0,128278
9145,1,2946290,"South Philadelphia",7923,0,128278
9145,1,2946291,"South Philadelphia",7924,0,128278
9145,1,2946292,"South Philadelphia",7903,0,128277
9145,1,2946293,"South Philadelphia",3328,0,128278
9145,1,2946294,"South Philadelphia",3331,0,128278
9145,1,2946295,"South Philadelphia",7930,0,128278
9145,1,2946296,"South Philadelphia",3315,0,128278
9145,1,2946297,"South Philadelphia",3330,0,128278
9145,1,2946298,"South Philadelphia",7918,0,128278
9145,1,2946299,"South Philadelphia",7925,0,128278
9145,1,2946300,"South Philadelphia",7919,0,128278
9145,1,2946301,"South Philadelphia",7370,0,128278
9145,1,2946302,"South Philadelphia",7920,0,128278
9145,1,2946303,"South Philadelphia",7909,0,128277
9145,1,2946304,"South Philadelphia",7929,0,128278
9145,1,2946305,"South Philadelphia",7921,0,128277
9145,1,2946306,"South Philadelphia",3317,0,128278
9145,1,2946307,"South Philadelphia",7922,0,128278
9145,1,2946308,"South Philadelphia",3318,0,128277
9145,1,2946309,"South Philadelphia",3319,0,128277
9145,1,2946310,"South Philadelphia",7927,0,128277
9145,1,2946311,"South Philadelphia",7915,0,128278
9145,1,2946312,"South Philadelphia",7906,0,128278
9145,1,2946313,"South Philadelphia",7902,0,128278
9145,1,2946314,"South Philadelphia",3309,0,128278
9145,1,2946315,"South Philadelphia",7903,0,128278
9145,1,2946316,"South Philadelphia",7913,0,128278
9145,1,2946317,"South Philadelphia",3302,0,128278
9145,1,2946318,"South Philadelphia",7905,0,128278
9145,1,2946319,"South Philadelphia",7925,0,128278
9145,1,2946320,"South Philadelphia",3311,0,128278
9145,1,2946321,"South Philadelphia",3311,0,128278
9145,1,2946322,"South Philadelphia",7907,0,128278
9145,1,2946323,"South Philadelphia",7928,0,128278
9145,1,2946324,"South Philadelphia",7909,0,128278
9145,1,2946325,"South Philadelphia",3304,0,128278
9145,1,2946326,"South Philadelphia",3305,0,128278
9145,1,2946327,"South Philadelphia",7932,0,128277
9145,1,2946328,"South Philadelphia",3306,0,128278
9145,1,2946329,"South Philadelphia",7912,0,128277
9145,1,2946330,"South Philadelphia",7901,0,128278
9145,1,2946331,"South Philadelphia",7906,0,128278
9145,1,2946332,"South Philadelphia",7902,0,128277
9145,1,2946333,"South Philadelphia",3309,0,128278
9145,1,2946334,"South Philadelphia",7903,0,128278
9145,1,2946335,"South Philadelphia",7913,0,128278
9145,1,2946336,"South Philadelphia",3315,0,128278
9145,1,2946337,"South Philadelphia",7905,0,128277
9145,1,2946338,"South Philadelphia",7925,0,128278
9145,1,2946339,"South Philadelphia",7919,0,128278
9145,1,2946340,"South Philadelphia",7907,0,128277
9145,1,2946341,"South Philadelphia",7909,0,128278
9145,1,2946342,"South Philadelphia",7929,0,128278
9145,1,2946343,"South Philadelphia",3317,0,128278
9145,1,2946344,"South Philadelphia",3318,0,128278
9145,1,2946345,"South Philadelphia",3319,0,128278
9145,1,2946346,"South Philadelphia",3304,0,122005
9145,1,2946347,"South Philadelphia",3330,0,122005
9145,1,2946348,"South Philadelphia",3305,0,122006
9145,1,2946349,"South Philadelphia",7931,0,122005
9145,1,2946350,"South Philadelphia",7927,0,128278
9145,1,2946351,"South Philadelphia",7915,0,128278
9145,1,2946352,"South Philadelphia",7933,0,128278
9145,1,2946353,"South Philadelphia",3323,0,128278
9145,1,2946354,"Olney",7908,1,128283
9145,1,2946355,"Olney",7909,1,128283
9145,1,2946356,"Olney",3304,1,128283
9145,1,2946357,"Olney",7910,1,128283
9145,1,2946358,"Olney",3305,1,128283
9145,1,2946359,"Olney",7911,1,128283
9145,1,2946360,"Olney",3558,1,128283
9145,1,2946361,"Olney",3306,1,128283
9145,1,2946362,"Olney",7912,1,128283
9145,1,2946363,"Olney",7901,1,128283
9145,1,2946364,"Olney",7906,1,128283
9145,1,2946365,"Olney",3308,1,128284
9145,1,2946366,"Olney",7902,1,128283
9145,1,2946367,"Olney",3309,1,128283
9145,1,2946368,"Olney",3300,1,128284
9145,1,2946369,"Olney",7903,1,128283
9145,1,2946370,"Olney",7913,1,128283
9145,1,2946371,"Olney",3302,1,128283
9145,1,2946372,"Olney",7904,1,128284
9145,1,2946373,"Olney",7905,1,128283
9145,1,2946374,"Olney",7925,1,128283
9145,1,2946375,"Olney",3311,1,128283
9145,1,2946376,"Olney",3301,1,128284
9145,1,2946377,"Olney",7907,1,128283
9145,1,2946378,"Olney",7928,1,128283
9145,1,2946379,"Olney",7925,1,128283
9145,1,2946380,"Olney",7901,1,128283
9145,1,2946381,"Olney",7906,1,128283
9145,1,2946382,"Olney",7902,1,128283
9145,1,2946383,"Olney",3309,1,128283
9145,1,2946384,"Olney",7903,1,128283
9145,1,2946385,"Olney",7913,1,128283
9145,1,2946386,"Olney",3302,1,128284
9145,1,2946387,"Olney",7905,1,128283
9145,1,2946388,"Olney",7925,1,128283
9145,1,2946389,"Olney",3311,1,128284
9145,1,2946390,"Olney",3311,1,128284
9145,1,2946391,"Olney",7907,1,128283
9145,1,2946392,"Olney",7928,1,128284
9145,1,2946393,"Olney",7909,1,128283
9145,1,2946394,"Olney",3304,1,128284
9145,1,2946395,"Olney",3305,1,128284
9145,1,2946396,"Olney",7931,1,128284
9145,1,2946397,"Olney",3306,1,128284
9145,1,2946398,"Olney",7933,1,128283
9145,1,2946399,"Olney",7901,1,128284
9145,1,2946400,"Olney",7906,1,128284
9145,1,2946401,"Olney",7916,1,128283
9145,1,2946402,"Olney",3309,1,128284
9145,1,2946403,"Olney",7903,1,128283
9145,1,2946404,"Olney",7913,1,128284
9145,1,2946405,"Olney",3315,1,128283
9145,1,2946406,"Olney",7918,1,128283
9145,1,2946407,"Olney",7925,1,128283
9145,1,2946408,"Olney",7919,1,128283
9145,1,2946409,"Olney",7920,1,128283
9145,1,2946410,"Olney",7909,1,128283
9145,1,2946411,"Olney",7929,1,128283
9145,1,2946412,"Olney",7921,1,128283
9145,1,2946413,"Olney",3317,1,128283
9145,1,2946414,"Olney",7922,1,128283
9145,1,2946415,"Olney",3318,1,128283
9145,1,2946416,"Olney",3319,1,128283
9145,1,2946417,"Olney",7927,1,128283
9145,1,2946418,"Olney",7915,1,128283
9145,1,2946419,"Olney",3301,1,128283
9145,1,2946420,"Olney",7907,1,128283
9145,1,2946421,"Olney",7928,1,128283
9145,1,2946422,"Olney",3317,1,122008
9145,1,2946423,"Olney",7922,1,122008
9145,1,2946424,"Olney",3326,1,122008
9145,1,2946425,"Olney",3324,1,122008
9145,1,2946426,"Olney",7917,1,122008
9145,1,2946427,"Olney",7930,1,122008
9145,1,2946428,"Olney",7370,1,122008
9145,1,2946429,"Olney",7922,1,122008
9145,1,2946430,"Olney",3324,1,122008
9145,1,2946431,"Olney",7917,1,122008
9145,1,2946432,"Olney",7933,1,128283
9145,1,2946433,"Olney",3323,1,128284
9145,1,2946434,"Olney",3326,1,128283
9145,1,2946435,"Olney",3321,1,128284
9145,1,2946436,"Olney",3325,1,128284
9145,1,2946437,"Olney",7916,1,128284
9145,1,2946438,"Olney",7923,1,128283
9145,1,2946439,"Olney",7924,1,128284
9145,1,2946440,"Olney",7917,1,128283
9145,1,2946441,"Olney",3328,1,128284
9145,1,2946442,"Olney",3331,1,128284
9145,1,2946443,"Olney",7930,1,128283
9145,1,2946444,"Olney",3315,1,128284
9145,1,2946445,"Olney",3330,1,128283
9145,1,2946446,"Olney",7918,1,128284
9145,1,2946447,"Olney",7925,1,128284
9145,1,2946448,"Olney",7919,1,128284
9145,1,2946449,"Olney",7370,1,122008
9145,1,2946450,"Olney",7920,1,122008
9145,1,2946451,"Olney",7929,1,122008
9145,1,2946452,"Olney",3317,1,122008
9145,1,2946453,"Olney",7922,1,122008
9145,1,2946454,"Olney",7915,1,122008
9145,1,2946455,"Olney",3326,1,122008
9145,1,2946456,"Olney",3324,1,122008
9145,1,2946457,"Olney",7917,1,122008
9145,1,2946458,"Olney",7909,1,128283
9145,1,2946459,"Olney",3304,1,128283
9145,1,2946460,"Olney",3305,1,128283
9145,1,2946461,"Olney",7932,1,128283
9145,1,2946462,"Olney",3306,1,128283
9145,1,2946463,"Olney",7912,1,128283
9145,1,2946464,"Olney",3300,1,122008
9145,1,2946465,"Olney",3301,1,122008
9145,1,2946466,"Olney",3558,1,122008
9145,1,2946467,"Olney",3300,1,122008
9145,1,2946468,"Olney",3301,1,122008
9145,1,2946469,"Olney",3558,1,122008
9145,1,2946470,"Olney",7901,1,122008
9145,1,2946471,"Olney",7902,1,122008
9145,1,2946472,"Olney",3300,1,122008
9145,1,2946473,"Olney",7903,1,128283
9145,1,2946474,"Olney",3302,1,128283
9145,1,2946475,"Olney",7904,1,128283
9145,1,2946476,"Olney",7905,1,128283
9145,1,2946477,"Olney",7930,1,122008
9145,1,2946478,"Olney",3330,1,122008
9145,1,2946479,"Olney",7370,1,122008
9145,1,2946480,"Olney",7935,1,128280
9145,1,2946481,"Olney",7935,1,128280
9145,1,2946482,"Olney",7935,1,128280
9145,1,2946483,"Olney",7935,1,128279
9145,1,2946484,"Olney",7935,1,128280
9145,1,2946485,"Olney",7935,1,128280
9145,1,2946486,"Olney",7935,1,128280
9146,1,2946588,"7th & Spring Garden Sts",7994,0,122011
9146,1,2946589,"7th & Spring Garden Sts",7992,0,122011
9146,1,2946590,"7th & Spring Garden Sts",7991,0,122011
9146,1,2946591,"7th & Spring Garden Sts",7994,0,122011
9146,1,2946592,"7th & Spring Garden Sts",7992,0,122011
9146,1,2946593,"7th & Spring Garden Sts",7993,0,122011
9146,1,2946594,"7th & Spring Garden Sts",7991,0,122011
9146,1,2946595,"7th & Spring Garden Sts",7994,0,122011
9146,1,2946596,"7th & Spring Garden Sts",7321,0,122009
9146,1,2946597,"7th & Spring Garden Sts",7991,0,122009
9146,1,2946598,"7th & Spring Garden Sts",7669,0,122009
9146,1,2946599,"7th & Spring Garden Sts",7323,0,122009
9146,1,2946600,"7th & Spring Garden Sts",7993,0,122011
9146,1,2946601,"7th & Spring Garden Sts",7991,0,122011
9146,1,2946602,"7th & Spring Garden Sts",7669,0,122011
9146,1,2946603,"7th & Spring Garden Sts",7992,0,122011
9146,1,2946604,"7th & Spring Garden Sts",7411,0,122011
9146,1,2946605,"7th & Spring Garden Sts",7993,0,122011
