route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
1006,3,4120972,Quintara & 14th Av.,0,311408,66658
1006,3,4120973,Quintara & 14th Av.,0,311400,66658
1006,3,4120974,Quintara & 14th Av.,0,311405,66658
1006,3,4120975,Quintara & 14th Av.,0,311401,66658
1006,3,4120976,Quintara & 14th Av.,0,311402,66658
1006,3,4120977,Quintara & 14th Av.,0,311406,66658
1006,3,4120978,Quintara & 14th Av.,0,311407,66658
1006,3,4120979,Quintara & 14th Av.,0,311404,66658
1006,3,4120981,Quintara & 14th Av.,0,311408,66658
1006,3,4120982,Quintara & 14th Av.,0,311400,66658
1006,3,4120983,Quintara & 14th Av.,0,311405,66658
1006,3,4120984,Quintara & 14th Av.,0,311401,66658
1006,3,4120985,Quintara & 14th Av.,0,311406,66658
1006,3,4120986,Quintara & 14th Av.,0,311407,66658
1006,3,4120987,Quintara & 14th Av.,0,311404,66658
1006,3,4120988,Quintara & 14th Av.,0,311408,66658
1006,3,4120990,Quintara & 14th Av.,0,311405,66658
1006,3,4120991,Quintara & 14th Av.,0,311401,66658
1006,3,4120992,Quintara & 14th Av.,0,311406,66658
1006,2,4120608,Quintara & 14th Av.,0,311378,66658
1006,2,4120606,Quintara & 14th Av.,0,311376,66658
1006,2,4120759,Quintara & 14th Av.,0,311388,66658
1006,2,4120757,Quintara & 14th Av.,0,311379,66658
1006,3,4120980,Quintara & 14th Av.,0,311403,66657
1006,3,4120989,Quintara & 14th Av.,0,311400,66657
1006,3,4120993,Quintara & 14th Av.,0,311404,66657
1006,3,4120994,Quintara & 14th Av.,0,311408,66657
1006,3,4120995,Quintara & 14th Av.,0,311405,66657
1006,3,4120996,Quintara & 14th Av.,0,311401,66657
1006,3,4120997,Quintara & 14th Av.,0,311406,66657
1006,2,4120659,Quintara & 14th Av.,0,311376,66657
1006,2,4120621,Quintara & 14th Av.,0,311388,66657
1006,2,4120614,Quintara & 14th Av.,0,311384,66657
1006,2,4120612,Quintara & 14th Av.,0,311382,66657
1006,2,4120610,Quintara & 14th Av.,0,311380,66657
1006,2,4120609,Quintara & 14th Av.,0,311379,66657
1006,2,4120611,Quintara & 14th Av.,0,311381,66657
1006,1,4120423,Quintara & 14th Av.,0,311345,66657
1006,1,4120248,Quintara & 14th Av.,0,311344,66657
1006,1,4120247,Quintara & 14th Av.,0,311343,66657
1006,1,4120261,Quintara & 14th Av.,0,311354,66657
1006,1,4120252,Quintara & 14th Av.,0,311347,66657
1006,2,4120715,Quintara & 14th Av.,0,311391,66658
1006,2,4120713,Quintara & 14th Av.,0,311384,66658
1006,2,4120711,Quintara & 14th Av.,0,311376,66658
1006,2,4120709,Quintara & 14th Av.,0,311382,66658
1006,2,4120707,Quintara & 14th Av.,0,311388,66658
1006,2,4120705,Quintara & 14th Av.,0,311380,66658
1006,2,4120703,Quintara & 14th Av.,0,311379,66658
1006,2,4120701,Quintara & 14th Av.,0,311378,66658
1006,2,4120699,Quintara & 14th Av.,0,311381,66658
1006,2,4120697,Quintara & 14th Av.,0,311391,66658
1006,2,4120695,Quintara & 14th Av.,0,311384,66658
1006,2,4120693,Quintara & 14th Av.,0,311376,66658
1006,2,4120691,Quintara & 14th Av.,0,311382,66658
1006,2,4120689,Quintara & 14th Av.,0,311388,66658
1006,2,4120687,Quintara & 14th Av.,0,311380,66658
1006,2,4120685,Quintara & 14th Av.,0,311379,66658
1006,2,4120683,Quintara & 14th Av.,0,311378,66658
1006,2,4120681,Quintara & 14th Av.,0,311381,66658
1006,2,4120679,Quintara & 14th Av.,0,311391,66658
1006,2,4120677,Quintara & 14th Av.,0,311384,66658
1006,2,4120675,Quintara & 14th Av.,0,311376,66658
1006,2,4120673,Quintara & 14th Av.,0,311382,66658
1006,2,4120671,Quintara & 14th Av.,0,311388,66658
1006,2,4120669,Quintara & 14th Av.,0,311380,66658
1006,2,4120667,Quintara & 14th Av.,0,311379,66658
1006,2,4120665,Quintara & 14th Av.,0,311378,66658
1006,2,4120663,Quintara & 14th Av.,0,311381,66658
1006,2,4120658,Quintara & 14th Av.,0,311391,66658
1006,2,4120656,Quintara & 14th Av.,0,311384,66658
1006,2,4120654,Quintara & 14th Av.,0,311376,66658
1006,2,4120652,Quintara & 14th Av.,0,311382,66658
1006,2,4120650,Quintara & 14th Av.,0,311388,66658
1006,2,4120648,Quintara & 14th Av.,0,311380,66658
1006,2,4120646,Quintara & 14th Av.,0,311379,66658
1006,2,4120644,Quintara & 14th Av.,0,311378,66658
1006,2,4120642,Quintara & 14th Av.,0,311381,66658
1006,2,4120640,Quintara & 14th Av.,0,311391,66658
1006,2,4120638,Quintara & 14th Av.,0,311384,66658
1006,2,4120635,Quintara & 14th Av.,0,311382,66658
1006,2,4120633,Quintara & 14th Av.,0,311388,66658
1006,2,4120632,Quintara & 14th Av.,0,311380,66658
1006,2,4120630,Quintara & 14th Av.,0,311379,66658
1006,2,4120628,Quintara & 14th Av.,0,311381,66658
1006,2,4120626,Quintara & 14th Av.,0,311391,66658
1006,2,4120624,Quintara & 14th Av.,0,311384,66658
1006,3,4120930,Quintara & 14th Av.,0,311401,66658
1006,3,4120931,Quintara & 14th Av.,0,311402,66658
1006,3,4120932,Quintara & 14th Av.,0,311406,66658
1006,3,4120934,Quintara & 14th Av.,0,311404,66658
1006,3,4120935,Quintara & 14th Av.,0,311403,66658
1006,3,4120936,Quintara & 14th Av.,0,311408,66658
1006,3,4120937,Quintara & 14th Av.,0,311400,66658
1006,3,4120938,Quintara & 14th Av.,0,311405,66658
1006,3,4120939,Quintara & 14th Av.,0,311401,66658
1006,3,4120940,Quintara & 14th Av.,0,311402,66658
1006,3,4120941,Quintara & 14th Av.,0,311406,66658
1006,3,4120942,Quintara & 14th Av.,0,311407,66658
1006,3,4120943,Quintara & 14th Av.,0,311404,66658
1006,3,4120944,Quintara & 14th Av.,0,311403,66658
1006,3,4120945,Quintara & 14th Av.,0,311408,66658
1006,3,4120946,Quintara & 14th Av.,0,311400,66658
1006,3,4120947,Quintara & 14th Av.,0,311405,66658
1006,3,4120948,Quintara & 14th Av.,0,311401,66658
1006,3,4120949,Quintara & 14th Av.,0,311402,66658
1006,1,4120278,Quintara & 14th Av.,0,311352,66658
1006,1,4120279,Quintara & 14th Av.,0,311353,66658
1006,1,4120280,Quintara & 14th Av.,0,311343,66658
1006,1,4120281,Quintara & 14th Av.,0,311362,66658
1006,1,4120282,Quintara & 14th Av.,0,311346,66658
1006,1,4120283,Quintara & 14th Av.,0,311354,66658
1006,1,4120284,Quintara & 14th Av.,0,311347,66658
1006,1,4120285,Quintara & 14th Av.,0,311350,66658
1006,1,4120286,Quintara & 14th Av.,0,311349,66658
1006,1,4120287,Quintara & 14th Av.,0,311355,66658
1006,1,4120288,Quintara & 14th Av.,0,311345,66658
1006,1,4120289,Quintara & 14th Av.,0,311344,66658
1006,1,4120290,Quintara & 14th Av.,0,311352,66658
1006,1,4120291,Quintara & 14th Av.,0,311353,66658
1006,1,4120292,Quintara & 14th Av.,0,311343,66658
1006,1,4120293,Quintara & 14th Av.,0,311362,66658
1006,1,4120294,Quintara & 14th Av.,0,311346,66658
1006,1,4120295,Quintara & 14th Av.,0,311354,66658
1006,1,4120296,Quintara & 14th Av.,0,311347,66658
1006,1,4120297,Quintara & 14th Av.,0,311350,66658
1006,1,4120298,Quintara & 14th Av.,0,311349,66658
1006,1,4120299,Quintara & 14th Av.,0,311355,66658
1006,1,4120300,Quintara & 14th Av.,0,311344,66658
1006,1,4120301,Quintara & 14th Av.,0,311352,66658
1006,1,4120302,Quintara & 14th Av.,0,311353,66658
1006,1,4120336,Quintara & 14th Av.,0,311343,66658
1006,1,4120307,Quintara & 14th Av.,0,311346,66658
1006,1,4120305,Quintara & 14th Av.,0,311354,66658
1006,1,4120306,Quintara & 14th Av.,0,311347,66658
1006,1,4120308,Quintara & 14th Av.,0,311350,66658
1006,1,4120309,Quintara & 14th Av.,0,311349,66658
1006,1,4120310,Quintara & 14th Av.,0,311355,66658
1006,1,4120311,Quintara & 14th Av.,0,311344,66658
1006,1,4120312,Quintara & 14th Av.,0,311352,66658
1006,1,4120313,Quintara & 14th Av.,0,311353,66658
1006,1,4120314,Quintara & 14th Av.,0,311343,66658
1006,1,4120315,Quintara & 14th Av.,0,311346,66658
1006,1,4120316,Quintara & 14th Av.,0,311354,66658
1006,1,4120317,Quintara & 14th Av.,0,311347,66658
1006,1,4120318,Quintara & 14th Av.,0,311350,66658
1006,1,4120319,Quintara & 14th Av.,0,311349,66658
1006,1,4120320,Quintara & 14th Av.,0,311355,66658
1006,1,4120321,Quintara & 14th Av.,0,311344,66658
1006,1,4120322,Quintara & 14th Av.,0,311352,66658
1006,1,4120323,Quintara & 14th Av.,0,311353,66658
1006,2,4120755,Quintara & 14th Av.,0,311378,66658
1006,2,4120753,Quintara & 14th Av.,0,311376,66658
1006,2,4120751,Quintara & 14th Av.,0,311388,66658
1006,2,4120749,Quintara & 14th Av.,0,311379,66658
1006,2,4120747,Quintara & 14th Av.,0,311378,66658
1006,2,4120745,Quintara & 14th Av.,0,311384,66658
1006,2,4120743,Quintara & 14th Av.,0,311376,66658
1006,2,4120741,Quintara & 14th Av.,0,311388,66658
1006,2,4120738,Quintara & 14th Av.,0,311379,66658
1006,2,4120736,Quintara & 14th Av.,0,311378,66658
1006,2,4120734,Quintara & 14th Av.,0,311381,66658
1006,2,4120731,Quintara & 14th Av.,0,311384,66658
1006,2,4120729,Quintara & 14th Av.,0,311376,66658
1006,2,4120727,Quintara & 14th Av.,0,311382,66658
1006,2,4120725,Quintara & 14th Av.,0,311388,66658
1006,2,4120723,Quintara & 14th Av.,0,311380,66658
1006,2,4120721,Quintara & 14th Av.,0,311379,66658
1006,2,4120719,Quintara & 14th Av.,0,311378,66658
1006,2,4120717,Quintara & 14th Av.,0,311381,66658
1006,1,4120258,Quintara & 14th Av.,0,311352,66658
1006,1,4120259,Quintara & 14th Av.,0,311353,66658
1006,1,4120260,Quintara & 14th Av.,0,311346,66658
1006,3,4120915,11 St & Market,0,311400,66659
1006,3,4120916,11 St & Market,0,311401,66659
1006,3,4120929,11 St & Market,0,311405,66659
1006,3,4120933,11 St & Market,0,311407,66659
1006,2,4120661,11 St & Market,0,311388,66659
1006,2,4120660,11 St & Market,0,311379,66659
1006,2,4120739,11 St & Market,0,311380,66659
1006,2,4120732,11 St & Market,0,311391,66659
1006,1,4120425,11 St & Market,0,311350,66659
1006,1,4120424,11 St & Market,0,311355,66659
1006,1,4120251,11 St & Market,0,311346,66659
1006,1,4120250,11 St & Market,0,311345,66659
1071,3,4121063,48th Ave & Ortega St.,0,311421,66660
1071,3,4121064,48th Ave & Ortega St.,0,311422,66660
1071,3,4121065,48th Ave & Ortega St.,0,311423,66660
1071,3,4121066,48th Ave & Ortega St.,0,311424,66660
1071,3,4120998,48th Ave & Ortega St.,0,311409,66660
1071,3,4121067,48th Ave & Ortega St.,0,311421,66660
1071,3,4121068,48th Ave & Ortega St.,0,311413,66660
1071,3,4121069,48th Ave & Ortega St.,0,311423,66660
1071,3,4120999,48th Ave & Ortega St.,0,311410,66660
1071,3,4121000,48th Ave & Ortega St.,0,311409,66660
1071,3,4121001,48th Ave & Ortega St.,0,311411,66660
1071,3,4121002,48th Ave & Ortega St.,0,311412,66660
1071,3,4121003,48th Ave & Ortega St.,0,311413,66660
1071,3,4121004,48th Ave & Ortega St.,0,311414,66660
1071,3,4121005,48th Ave & Ortega St.,0,311415,66660
1071,3,4121006,48th Ave & Ortega St.,0,311410,66660
1071,3,4121007,48th Ave & Ortega St.,0,311416,66660
1071,3,4121008,48th Ave & Ortega St.,0,311409,66660
1071,3,4121009,48th Ave & Ortega St.,0,311411,66660
1071,3,4121010,48th Ave & Ortega St.,0,311417,66660
1071,3,4121011,48th Ave & Ortega St.,0,311412,66660
1071,3,4121012,48th Ave & Ortega St.,0,311418,66660
1071,3,4121013,48th Ave & Ortega St.,0,311419,66660
1071,3,4121014,48th Ave & Ortega St.,0,311413,66660
1071,3,4121015,48th Ave & Ortega St.,0,311414,66660
1071,3,4121016,48th Ave & Ortega St.,0,311420,66660
1071,3,4121017,48th Ave & Ortega St.,0,311415,66660
1071,3,4121018,48th Ave & Ortega St.,0,311410,66660
1071,3,4121019,48th Ave & Ortega St.,0,311416,66660
1071,3,4121020,48th Ave & Ortega St.,0,311409,66660
1006,2,4120622,Quintara & 14th Av.,0,311382,66658
1006,2,4120619,Quintara & 14th Av.,0,311380,66658
1006,2,4120617,Quintara & 14th Av.,0,311379,66658
1006,2,4120615,Quintara & 14th Av.,0,311381,66658
1006,1,4120337,Quintara & 14th Av.,0,311343,66658
1006,1,4120338,Quintara & 14th Av.,0,311354,66658
1006,1,4120339,Quintara & 14th Av.,0,311350,66658
1006,1,4120340,Quintara & 14th Av.,0,311355,66658
1006,1,4120341,Quintara & 14th Av.,0,311343,66658
1006,1,4120342,Quintara & 14th Av.,0,311354,66658
1006,1,4120343,Quintara & 14th Av.,0,311350,66658
1006,1,4120344,Quintara & 14th Av.,0,311355,66658
1006,1,4120345,Quintara & 14th Av.,0,311352,66658
1006,1,4120346,Quintara & 14th Av.,0,311343,66658
1006,1,4120347,Quintara & 14th Av.,0,311354,66658
1006,1,4120348,Quintara & 14th Av.,0,311350,66658
1006,1,4120254,Quintara & 14th Av.,0,311349,66658
1006,1,4120276,Quintara & 14th Av.,0,311355,66658
1006,1,4120277,Quintara & 14th Av.,0,311344,66658
1071,3,4121040,48th Ave & Ortega St.,0,311420,66660
1071,3,4121041,48th Ave & Ortega St.,0,311415,66660
1071,3,4121042,48th Ave & Ortega St.,0,311410,66660
1071,3,4121043,48th Ave & Ortega St.,0,311409,66660
1071,3,4121044,48th Ave & Ortega St.,0,311411,66660
1071,3,4121045,48th Ave & Ortega St.,0,311417,66660
1071,3,4121046,48th Ave & Ortega St.,0,311412,66660
1071,3,4121047,48th Ave & Ortega St.,0,311418,66660
1071,3,4121048,48th Ave & Ortega St.,0,311419,66660
1071,3,4121049,48th Ave & Ortega St.,0,311413,66660
1071,3,4121050,48th Ave & Ortega St.,0,311414,66660
1071,3,4121051,48th Ave & Ortega St.,0,311420,66660
1071,3,4121052,48th Ave & Ortega St.,0,311410,66660
1071,3,4121053,48th Ave & Ortega St.,0,311409,66660
1071,3,4121054,48th Ave & Ortega St.,0,311411,66660
1071,3,4121055,48th Ave & Ortega St.,0,311417,66660
1071,3,4121056,48th Ave & Ortega St.,0,311412,66660
1071,3,4121057,48th Ave & Ortega St.,0,311419,66660
1071,3,4121058,48th Ave & Ortega St.,0,311414,66660
1071,3,4121059,48th Ave & Ortega St.,0,311420,66660
1071,3,4121060,48th Ave & Ortega St.,0,311410,66660
1071,3,4121061,48th Ave & Ortega St.,0,311411,66660
1071,3,4121062,48th Ave & Ortega St.,0,311417,66660
1071,2,4120607,48th Ave & Ortega St.,0,311377,66660
1071,2,4120605,48th Ave & Ortega St.,0,311375,66660
1071,2,4120758,48th Ave & Ortega St.,0,311398,66660
1071,2,4120756,48th Ave & Ortega St.,0,311399,66660
1071,2,4120754,48th Ave & Ortega St.,0,311393,66660
1071,2,4120752,48th Ave & Ortega St.,0,311377,66660
1071,2,4120750,48th Ave & Ortega St.,0,311394,66660
1071,2,4120748,48th Ave & Ortega St.,0,311398,66660
1071,2,4120746,48th Ave & Ortega St.,0,311386,66660
1071,2,4120744,48th Ave & Ortega St.,0,311393,66660
1071,2,4120742,48th Ave & Ortega St.,0,311385,66660
1071,2,4120740,48th Ave & Ortega St.,0,311392,66660
1071,2,4120737,48th Ave & Ortega St.,0,311394,66660
1071,2,4120735,48th Ave & Ortega St.,0,311389,66660
1071,2,4120733,48th Ave & Ortega St.,0,311396,66660
1071,2,4120730,48th Ave & Ortega St.,0,311386,66660
1071,2,4120728,48th Ave & Ortega St.,0,311397,66660
1071,2,4120726,48th Ave & Ortega St.,0,311393,66660
1071,2,4120724,48th Ave & Ortega St.,0,311385,66660
1071,2,4120722,48th Ave & Ortega St.,0,311383,66660
1071,2,4120720,48th Ave & Ortega St.,0,311392,66660
1071,2,4120718,48th Ave & Ortega St.,0,311395,66660
1006,1,4120249,Quintara & 14th Av.,0,311343,66658
1006,1,4120324,Quintara & 14th Av.,0,311346,66658
1006,1,4120325,Quintara & 14th Av.,0,311354,66658
1006,1,4120326,Quintara & 14th Av.,0,311347,66658
1006,1,4120327,Quintara & 14th Av.,0,311350,66658
1006,1,4120328,Quintara & 14th Av.,0,311349,66658
1006,1,4120329,Quintara & 14th Av.,0,311351,66658
1006,1,4120330,Quintara & 14th Av.,0,311355,66658
1006,1,4120331,Quintara & 14th Av.,0,311344,66658
1006,1,4120332,Quintara & 14th Av.,0,311352,66658
1006,1,4120333,Quintara & 14th Av.,0,311353,66658
1006,1,4120334,Quintara & 14th Av.,0,311343,66658
1006,1,4120335,Quintara & 14th Av.,0,311346,66658
1006,1,4120303,Quintara & 14th Av.,0,311354,66658
1006,1,4120304,Quintara & 14th Av.,0,311347,66658
1006,1,4120255,Quintara & 14th Av.,0,311350,66658
1006,1,4120256,Quintara & 14th Av.,0,311349,66658
1006,1,4120257,Quintara & 14th Av.,0,311351,66658
1006,1,4120262,Quintara & 14th Av.,0,311355,66658
1071,2,4120678,48th Ave & Ortega St.,0,311393,66660
1071,2,4120676,48th Ave & Ortega St.,0,311385,66660
1071,2,4120674,48th Ave & Ortega St.,0,311383,66660
1071,2,4120672,48th Ave & Ortega St.,0,311392,66660
1071,2,4120670,48th Ave & Ortega St.,0,311395,66660
1071,2,4120668,48th Ave & Ortega St.,0,311390,66660
1071,2,4120666,48th Ave & Ortega St.,0,311394,66660
1071,2,4120664,48th Ave & Ortega St.,0,311389,66660
1071,2,4120662,48th Ave & Ortega St.,0,311387,66660
1071,2,4120657,48th Ave & Ortega St.,0,311396,66660
1071,2,4120655,48th Ave & Ortega St.,0,311386,66660
1071,2,4120653,48th Ave & Ortega St.,0,311393,66660
1071,2,4120651,48th Ave & Ortega St.,0,311385,66660
1071,2,4120649,48th Ave & Ortega St.,0,311383,66660
1071,2,4120647,48th Ave & Ortega St.,0,311392,66660
1071,2,4120645,48th Ave & Ortega St.,0,311395,66660
1071,2,4120643,48th Ave & Ortega St.,0,311390,66660
1071,2,4120641,48th Ave & Ortega St.,0,311394,66660
1071,2,4120639,48th Ave & Ortega St.,0,311389,66660
1071,2,4120637,48th Ave & Ortega St.,0,311387,66660
1071,2,4120636,48th Ave & Ortega St.,0,311386,66660
1071,2,4120634,48th Ave & Ortega St.,0,311393,66660
1071,2,4120631,48th Ave & Ortega St.,0,311385,66660
1071,2,4120629,48th Ave & Ortega St.,0,311383,66660
1071,2,4120627,48th Ave & Ortega St.,0,311392,66660
1071,2,4120625,48th Ave & Ortega St.,0,311390,66660
1071,2,4120623,48th Ave & Ortega St.,0,311389,66660
1071,2,4120620,48th Ave & Ortega St.,0,311387,66660
1071,2,4120618,48th Ave & Ortega St.,0,311386,66660
1071,2,4120616,48th Ave & Ortega St.,0,311385,66660
1071,2,4120613,48th Ave & Ortega St.,0,311383,66660
1071,1,4120268,48th Ave & Ortega St.,0,311357,66660
1071,1,4120269,48th Ave & Ortega St.,0,311358,66660
1071,1,4120270,48th Ave & Ortega St.,0,311359,66660
1071,1,4120422,48th Ave & Ortega St.,0,311361,66660
1071,1,4120421,48th Ave & Ortega St.,0,311369,66660
1071,1,4120420,48th Ave & Ortega St.,0,311357,66660
1071,1,4120271,48th Ave & Ortega St.,0,311348,66660
1071,1,4120272,48th Ave & Ortega St.,0,311360,66660
1071,1,4120273,48th Ave & Ortega St.,0,311361,66660
1071,1,4120419,48th Ave & Ortega St.,0,311370,66660
1071,1,4120418,48th Ave & Ortega St.,0,311369,66660
1071,1,4120417,48th Ave & Ortega St.,0,311368,66660
1071,1,4120416,48th Ave & Ortega St.,0,311366,66660
1071,1,4120253,48th Ave & Ortega St.,0,311348,66660
1071,3,4121021,48th Ave & Ortega St.,0,311411,66660
1071,3,4121022,48th Ave & Ortega St.,0,311417,66660
1071,3,4121023,48th Ave & Ortega St.,0,311412,66660
1071,3,4121024,48th Ave & Ortega St.,0,311418,66660
1071,3,4121025,48th Ave & Ortega St.,0,311419,66660
1071,3,4121026,48th Ave & Ortega St.,0,311413,66660
1071,3,4121027,48th Ave & Ortega St.,0,311414,66660
1071,3,4121028,48th Ave & Ortega St.,0,311420,66660
1071,3,4121029,48th Ave & Ortega St.,0,311415,66660
1071,3,4121030,48th Ave & Ortega St.,0,311410,66660
1071,3,4121031,48th Ave & Ortega St.,0,311416,66660
1071,3,4121032,48th Ave & Ortega St.,0,311409,66660
1071,3,4121033,48th Ave & Ortega St.,0,311411,66660
1071,3,4121034,48th Ave & Ortega St.,0,311417,66660
1071,3,4121035,48th Ave & Ortega St.,0,311412,66660
1071,3,4121036,48th Ave & Ortega St.,0,311418,66660
1071,3,4121037,48th Ave & Ortega St.,0,311419,66660
1071,3,4121038,48th Ave & Ortega St.,0,311413,66660
1071,3,4121039,48th Ave & Ortega St.,0,311414,66660
1071,1,4120382,48th Ave & Ortega St.,0,311367,66660
1071,1,4120381,48th Ave & Ortega St.,0,311369,66660
1071,1,4120380,48th Ave & Ortega St.,0,311368,66660
1071,1,4120379,48th Ave & Ortega St.,0,311366,66660
1071,1,4120378,48th Ave & Ortega St.,0,311348,66660
1071,1,4120377,48th Ave & Ortega St.,0,311356,66660
1071,1,4120376,48th Ave & Ortega St.,0,311360,66660
1071,1,4120375,48th Ave & Ortega St.,0,311365,66660
1071,1,4120374,48th Ave & Ortega St.,0,311372,66660
1071,1,4120373,48th Ave & Ortega St.,0,311371,66660
1071,1,4120372,48th Ave & Ortega St.,0,311363,66660
1071,1,4120371,48th Ave & Ortega St.,0,311370,66660
1071,1,4120370,48th Ave & Ortega St.,0,311367,66660
1071,1,4120369,48th Ave & Ortega St.,0,311369,66660
1071,1,4120368,48th Ave & Ortega St.,0,311368,66660
1071,1,4120367,48th Ave & Ortega St.,0,311366,66660
1071,1,4120366,48th Ave & Ortega St.,0,311348,66660
1071,1,4120365,48th Ave & Ortega St.,0,311356,66660
1071,1,4120364,48th Ave & Ortega St.,0,311360,66660
1071,1,4120363,48th Ave & Ortega St.,0,311365,66660
1071,1,4120362,48th Ave & Ortega St.,0,311372,66660
1071,1,4120361,48th Ave & Ortega St.,0,311364,66660
1071,1,4120360,48th Ave & Ortega St.,0,311371,66660
1071,1,4120358,48th Ave & Ortega St.,0,311363,66660
1071,1,4120359,48th Ave & Ortega St.,0,311370,66660
1071,1,4120355,48th Ave & Ortega St.,0,311367,66660
1071,1,4120357,48th Ave & Ortega St.,0,311369,66660
1071,1,4120356,48th Ave & Ortega St.,0,311368,66660
1071,1,4120354,48th Ave & Ortega St.,0,311366,66660
1071,1,4120353,48th Ave & Ortega St.,0,311348,66660
1071,1,4120352,48th Ave & Ortega St.,0,311360,66660
1071,1,4120351,48th Ave & Ortega St.,0,311365,66660
1071,1,4120350,48th Ave & Ortega St.,0,311364,66660
1071,1,4120349,48th Ave & Ortega St.,0,311363,66660
1072,1,4120411,48th Ave & Ortega St.,0,311372,66661
1072,1,4120410,48th Ave & Ortega St.,0,311371,66661
1072,1,4120409,48th Ave & Ortega St.,0,311363,66661
1072,1,4120408,48th Ave & Ortega St.,0,311370,66661
1072,1,4120407,48th Ave & Ortega St.,0,311367,66661
1072,1,4120406,48th Ave & Ortega St.,0,311369,66661
1072,1,4120405,48th Ave & Ortega St.,0,311368,66661
1072,1,4120404,48th Ave & Ortega St.,0,311374,66661
1072,1,4120403,48th Ave & Ortega St.,0,311366,66661
1072,1,4120402,48th Ave & Ortega St.,0,311348,66661
1072,1,4120267,48th Ave & Ortega St.,0,311356,66661
1071,2,4120716,48th Ave & Ortega St.,0,311390,66660
1071,2,4120714,48th Ave & Ortega St.,0,311394,66660
1071,2,4120712,48th Ave & Ortega St.,0,311389,66660
1071,2,4120710,48th Ave & Ortega St.,0,311387,66660
1071,2,4120708,48th Ave & Ortega St.,0,311396,66660
1071,2,4120706,48th Ave & Ortega St.,0,311386,66660
1071,2,4120704,48th Ave & Ortega St.,0,311397,66660
1071,2,4120702,48th Ave & Ortega St.,0,311393,66660
1071,2,4120700,48th Ave & Ortega St.,0,311385,66660
1071,2,4120698,48th Ave & Ortega St.,0,311383,66660
1071,2,4120696,48th Ave & Ortega St.,0,311392,66660
1071,2,4120694,48th Ave & Ortega St.,0,311395,66660
1071,2,4120692,48th Ave & Ortega St.,0,311390,66660
1071,2,4120690,48th Ave & Ortega St.,0,311394,66660
1071,2,4120688,48th Ave & Ortega St.,0,311389,66660
1071,2,4120686,48th Ave & Ortega St.,0,311387,66660
1071,2,4120684,48th Ave & Ortega St.,0,311396,66660
1071,2,4120682,48th Ave & Ortega St.,0,311386,66660
1071,2,4120680,48th Ave & Ortega St.,0,311397,66660
1006,1,4120599,Van Ness & Market,1,311353,66662
1006,1,4120598,Van Ness & Market,1,311362,66662
1006,1,4120590,Van Ness & Market,1,311347,66662
1006,1,4120591,Van Ness & Market,1,311351,66662
1006,3,4121072,Ferry Plaza,1,311400,66663
1006,3,4121073,Ferry Plaza,1,311401,66663
1006,3,4121074,Ferry Plaza,1,311402,66663
1006,3,4121075,Ferry Plaza,1,311403,66663
1006,3,4121076,Ferry Plaza,1,311400,66663
1006,3,4121077,Ferry Plaza,1,311401,66663
1006,3,4121078,Ferry Plaza,1,311402,66663
1006,3,4121079,Ferry Plaza,1,311403,66663
1006,3,4121081,Ferry Plaza,1,311400,66663
1006,3,4121082,Ferry Plaza,1,311401,66663
1006,3,4121083,Ferry Plaza,1,311402,66663
1006,3,4121085,Ferry Plaza,1,311404,66663
1006,3,4121086,Ferry Plaza,1,311403,66663
1006,3,4121088,Ferry Plaza,1,311400,66663
1006,3,4121089,Ferry Plaza,1,311405,66663
1006,3,4121090,Ferry Plaza,1,311401,66663
1006,3,4121091,Ferry Plaza,1,311402,66663
1006,3,4121092,Ferry Plaza,1,311406,66663
1006,3,4121093,Ferry Plaza,1,311407,66663
1006,3,4121094,Ferry Plaza,1,311404,66663
1006,3,4121095,Ferry Plaza,1,311403,66663
1006,3,4121096,Ferry Plaza,1,311408,66663
1006,3,4121097,Ferry Plaza,1,311400,66663
1006,3,4121098,Ferry Plaza,1,311405,66663
1006,3,4121099,Ferry Plaza,1,311401,66663
1006,3,4121100,Ferry Plaza,1,311402,66663
1006,3,4121101,Ferry Plaza,1,311406,66663
1006,3,4121102,Ferry Plaza,1,311407,66663
1006,3,4121103,Ferry Plaza,1,311404,66663
1006,3,4121104,Ferry Plaza,1,311403,66663
1006,3,4121105,Ferry Plaza,1,311408,66663
1006,3,4121106,Ferry Plaza,1,311400,66663
1006,3,4121107,Ferry Plaza,1,311405,66663
1006,3,4121108,Ferry Plaza,1,311401,66663
1006,3,4121109,Ferry Plaza,1,311402,66663
1006,3,4121110,Ferry Plaza,1,311406,66663
1006,3,4121111,Ferry Plaza,1,311407,66663
1006,3,4121112,Ferry Plaza,1,311404,66663
1006,3,4121113,Ferry Plaza,1,311403,66663
1006,3,4121114,Ferry Plaza,1,311408,66663
1006,3,4121115,Ferry Plaza,1,311400,66663
1071,1,4120415,48th Ave & Ortega St.,0,311356,66660
1071,1,4120414,48th Ave & Ortega St.,0,311360,66660
1071,1,4120413,48th Ave & Ortega St.,0,311373,66660
1071,1,4120412,48th Ave & Ortega St.,0,311365,66660
1071,1,4120397,48th Ave & Ortega St.,0,311371,66660
1071,1,4120396,48th Ave & Ortega St.,0,311363,66660
1071,1,4120395,48th Ave & Ortega St.,0,311370,66660
1071,1,4120394,48th Ave & Ortega St.,0,311367,66660
1071,1,4120393,48th Ave & Ortega St.,0,311369,66660
